file_name,transcription
data/manel_part_30.mp3,الله يبارك  ملي كنتي صغيرة ذكية و عاقلة باينة كي تكبري تولي حاجة وي قلتيلي صح بصح نتي قتيلي تولي مجرمة يالخرية بصح ما علاباليش شكون المجرم الام لي ما تعسش ولادها ويصر الهم هكا و لا طفلة صغيرة فلبريمار قتلولها الارنب ديالها خليتها مع يوسف ورحت نشوف العملية جاز النهار و وصلني عبد الوهاب لدار كي رجعت لدار حسيت روحي مشي مليحة قاع مع بقيت نتقيا حاشاكم
data/manel_part_28.mp3,جوزت النهار فالسبسطار مالقري كامل قالولي حبسي الخدمة انا تفاهمت مع المدير بلي كون نعاود نعطل عمل تع الاطباء نحبس مي مدلي فرصة بش نعيش اخر ايامي فالحاجة لي نحبها  ومع العيباد لي نحبهم كنت نخدم فالاستعجالات دخلت طفلة صغيرة دخلتلها حديدة كبيرة فكرشها درتلها انا الاسعافات الاولية و عبد الوهاب وفؤاد هوما لي حايديرولها عملية  بقيت معاها حتى وجدت غرفة العمليات
data/manel_part_34.mp3,عيش حياتك وداوي الناس و كمل ابحث عالعلاج لهذ المرض ياك؟ اذا قبلت تواعدني هكا نقبل بالعملية ما تقوليليش نموت منال الله يسترك نوعدك وش رايك غدوة نبدا نوجدو للعملية نديروها فاقرب وقت ويبي ان شاء الله راح فليل نضت بش نروح لتوالات سمعت ماني فبيتها تهدر وتبكي رحت للباب حسبتلي كشما بيها كانت تهدر فتلفون و تبكي
data/manel_part_35.mp3,جازو اليامات تع السمانة عادي مع السبيطار جوزت لیزانالیز و كامل الفحوصات بش نجوز عملية مدولي رونديفو السمانة الجاية بالخميس كنت راجعة لدار مع عبد الوهاب شفت الطريق مبدلا وين رانا رايحين  اون فان فقتي دك تشوفي داني لواحد الصالة على شط البحر قالي  اطلعي معايا علاه جبتني لصالة عندك عرس  كي تطلعي تفهمي
data/manel_part_36.mp3,عندي شحال ما شفتوش يضحك ملي عرف مرضي مازادش قع تبسم هذي اول مرة انا و نتيا علابالي بلخف مي تفاهمت مع مانك و قبلت قاتلي ايه معليش و الدار راهي واجدة يما و بابابالسبت يروحو قبالة للخارج عندهم خدمة و يطولو مايولوش يعني غدوة اخر فرصة لينا  بصح ما وجدت والو منال تبانلك رانا فتع توجدي  ما عرفتش وش نقولك و الناس عرضتهم
data/manel_part_33.mp3,مي كلما نزید نطول قدما نزيد نخسر لك حياتك حبيت نكون انانية لمدة قصيرة منال والله ما نقدر نعيش حياة ونتي مكيش فيها صدقيني بربي غير انا لي راني اناني نطلب منك تصبري عالالم لي راه فيك حتى نصيبلك العلاج  معليش نصبر علاجالك مي بشرط  كون تلحق المدة و ما تلقاليش دوايا ولا ما يفيدش فيا العلاج و نموت بالاك كشما دير فعمرك
data/manel_part_37.mp3,عندي سمانة و انا نوجد بلا ما فقتي و تفاهمت مع هانية هي تصدركياك ما قتلها والو على مرضي لالا ما قتلها والو مزية قبلت بلعرس غدوة مالقري مانيش موجدة بسكو سمانة لجاية كي ندير العملية على راسي ينحولي شعري كامل راني حابة نتصدر بيه رحنا لدار دخلت سمعت الهراج رحت لصالون لقيت خالاتي كامل تما منال جیتی ارواحی ریحی معانا نروح نحي حوايجي و نجي
data/manel_part_23.mp3,قاطعتنا يمات الطفل مع باباه دخلو بالماكلة والحوايج هدرت معاهم على حالتو و علاه لازم نشدوه و خرجنا باه يريحو براحتهم جات لينا فرملية قاتلنا بلي يخصو شوية اطباء فقسم الاستعجالات روحو تعاونو و تنظمو الحالة حا تخرج عالسيطرة جريت مع الاء لتما لقيت غاشي كحل و كامل مقلقين و يحوسو طبيب المشكل مكاش النظام كامل اول حاجة لازم نشوف كل واحد على حساب خطورتو
data/manel_part_26.mp3,طلعت للبيرو تاعو  شفتو الداخل مع هذيك الطبيبة كاميليا و طبيب يبان قدو فالعمر كانو يهدرو  غير شافني قالي مادموزال عبد الكريم ادخلي !دخلت وقفت قدامو وهو مريح فالكورسي تاعو و كاميليا و الطبيب لوخر كانو يغزرو فيا قتلو  دكتور ! حبيت ندير ليزاناليز للطفل لي خليتو تحت رعايتي بصح الاء بعثت ليزاناليز وحد وخرين باش يعاودوهم
data/manel_part_27.mp3,مالقيت ماندیر مشيت للطونوبيل حل الباب تاع القدام طلعت وسكت هذي اول مرة فحياتي نركب مع واحد م l'avant غلقلي الباب وطلع هو تان ديمارا انا دورت وجهي للتاقة و ريحت نغزر برا مشينا شوية ايري قالي  منال راكي زعفانة عليا ؟ما جاوبتوش حبس الطونوبيل على غفلة a coté حتى قفزت من بلاصتي غزرت فيه مشوكيا
data/manel_part_21.mp3,خرجت من تما و رحت لاصانصور دخلت باش نعاود نحبط لقيت الاء كانت تفسر نورمال كي العادة تهدر تهدر حكاتلي واش صرالها بالتفصيل مزية تحلت لاصانصور بسكو خلصتنا كامل النفس لي لداخل قريب تخنقنا علاجالها و زدت ليكيديتها قتلها دكتور عبد الوهاب كان يحوس عليك راحت نجري هكذا نتاكد بلي تخطيني جیت خارجة حتى يزدم فيا راجل يبان فالثلاثينات كان صفر كي حبة قارص
data/manel_part_25.mp3,رميتو فالثقيل وروحت باه نرفد الاء حتى تلاح عليا طبعني طحت على واحد الطابلة جرحت جبهتي نضت نجري و عطيتو بدبزة فور للكرش خرج الرغاوي حكمني من يدي فور حاب يضربني رفدتو وخبطتو على الارض كتفتوا على الارض و طلعتلو اليد تاع التريكو صبتو معمر جرحات تاع التشكك حتى نشوف دكتور عبد الوهاب و يوسف جاو يجرو تان
data/manel_part_22.mp3,السيد تشوكا غزر فيا مليييح انا قلبي بدا يخبط خفت حسيتو زعف قلت سووور دوك نتحاوز مالقري كنت حابة نتحاوز بصح كي لبارح قدرت نعاون هذيك الطفلة وسمعتو يهدر عليا هكاك موقبيل حسيت روحي حابة نكون هذ الإنسانة لي راهم يشوفوها فيا بصح راني خسرت كلش دنا ليا قلبي تزير كثر حكمني من نيفي و بدا يخلخل فيا و يضحك
data/manel_part_18.mp3,كامل كانو فحالة هلع ويجرو لتم زدت درت القلب جيت رايحة نجري لواحد الطفلة ماكانتش طايحة بصح يدها كانت مفحمة حتى جات الطبيبة لي دار مع دكتور عبد الوهاب قاتلي روحي لدكتور عبد الوهاب يسحقك و انا دوك نستكلف بهذيك الطفلة رحت نجري نحوس عليه فصالة الاستعجالات كان الغاشي دوود مام العائلات تاع الجرحى زدمو و بداو يعيطو و كل واحد يحوس على و المريض لي يعرفو كانت فوضى كبيرة
data/manel_part_24.mp3,غير رفدت لي بون زدمو عليا كامل يعيطولي باه نجوزهم طبعتهم و مشيت لازم نشد روحي لقيت مرا كرشها توجع قاتلي كلات شيكولا قديمة مديتلها جيطو مستعجل و زدت مشيت لقيت وحد الراجل محروق ساح عليه الماء سخون مديتلو تان جيطو مستعجل جا ليا شيخ يدو مفعوصة مديتلو جيطو تاع حالة عادية وهي رايحة بقيت نظم فيهم هكا و الاء تان كانت تعاون فيا
data/manel_part_17.mp3,كي يكونو يطلعو فيه كان يتفس بشكل غير منتظم على هذاك قطعت التريكو تاعو و بديت نفحص صدرو شفت بلي الحديدة فبلاصة عيانة راهي تضغط على الرئة علابيها راه هكا عيطت لرجال لي يخدمو تم باش يطلعوه لغرفة العمليات بسكو هذا الطفل محال يزيد فوق نص ساعة و زدت عيطت للفارملية و مديتلها كيفاه تحبسلو الدم النزيف ما بيدما يوصل لغرفة العمليات
data/manel_part_20.mp3,درت من جيهة الصوت لقيتو حاكم طفلة صغيرة عندها واحد تسع سنين كان يهدر معاها ويطمن فيها بسكو كانت خايفة وتحوس على يماها قالي  قوليلي واش اول حاجة لازم ديريها للمصاب باش تتاكدي بلي راه مليح ؟ عيطلي ليا برك بسكو موقبيل سور كان يعس فينا كيفاه نتعاملو مع هذاك الضغط و كي شافني يبست هكاك فبلاصتي راه حاب يزيد يسييني قبل ما يعاقبني ولا يحاوزني
data/manel_part_07.mp3,منطوية معقدة متكبرة حاسبة روحها هذا واش يسموني الناس حتى في شي اوقات ننسا بلي عندي اسم خاص بيا المهم معاكم منال في عمري 24 سنة نقرا في جامعة الطب هذا عامي اللخر انا رابحة عوام و حمد لله مكلاصيا الاولى في سيكسيون تاعي الاساتذة كامل يحبوني و بزاف يشكروني على قرايتي بسكو حطيت راسي و وصلت لمستوى مشاء الله  بون انا طفلة عادية بزاف خاطيني المخالطة
data/manel_part_16.mp3,انا تم رجعت لعقلي و عاودت غزرت فالجرحى دوكا اول حاجة لازم نعرف كل واحد نسبة الخطورة تاع اصابتو جريت لواحد الطفل يبان يقرا فالليسي عندو يد باينة مكسرة و حديدة نصها داخل لكرشوا كان شبه فاقد الوعي اول حاجة بديت نتاكد بلي مجرى التنفس تاعو راه مليح و راه قادر يتفس بلا ما نحرك حتى حاجة فيه جابتلي فارمليا سنادات العنق  درتهملو باش ما يتحركش راسوا
data/manel_part_13.mp3,سمعت صوت الرافاي نضت نجري لقيتها 6 نسيت باه نعاود نريقليه بسكو السبيطار بعيد پاراپور للجامعة لازملي وقت معليه نضت نجري وجدت روحي بالزرب صليت .وخرجت نجريي ركبت الكار كي وصلت حبطت وبديت نمشي بالزرب سمعت واحد يعيط منال مادرتش ليه بسكو سور ماشي انا شكون حايعيطلي مثلا راني نمشي بالخف حتى نحس واحد شدلي الساكودو و رجعني للور
data/manel_part_14.mp3,ما فهمت والو المهم دخلنا لقينا السبيطار معممر بالغاشي روحنا لبسنا طابليات حتى دخلت الاء تجري و بدات تهدر تهدر تهدر وتحكي واش صرالها بالتفصيل الممل و يوسف يتجاوب معاها  كي لبست خرجت تجري  واقيل مريضة تهدر الف كلمة فأقل من دقيقة وتكمل كيلي ماصرا والو  كون انا لازم نمسد فمي بالزيت قبايل باش ما يوجعنيش روحنا للبيرو تاع الدكتور عبد الوهاب
data/manel_part_15.mp3,ها و بدا الصح بداو يلحقو بزاف طونوبيلات تاع الاومبيلونس ويحبطو فالجرحى قلبي راه يخبط فووور وحاجة سخونة تحبط لكرشي وشنو هذااا كنت حابسة فبلاصتي كامل كانو يجاراااو  غير انا رجليا راهم يا بسين وشنو هذا دراري صغار نسا رجال مايخلاصوش كامل يعيطو حتى نسمع عيطة خلاتني نقفز
data/manel_part_10.mp3,خطرة عطيتلو الماكلة كي العادة و خرجت وكوم كانت تصب الشتاء وصلتني يمات احلام بالطونوبيل غدوة مينداك كي رحت للبريمار كانت الاستاذة بزاف زعفانة عليا ما فهمت والو اپري حبطتني لغرفة العقاب هذ الغرفة بزاف تخوف يغلقو عليك وحدك تم ربعة سوايع و يقولو فيها الفيران كنت نخافها بزاف كي دخلتني قاتلي نتي تكبري تولي مجرمة هكاك ديري للحيوان ! شكون رباك هكا كيفاش حتى قتلتيه هكاك نتي قتلتيه
data/manel_part_09.mp3,فالبريمار كانو لبنات كامل يجو والديهم يدوهم و انا كانو يضحكو عليا كي نروح وحدي ماعدا وحدة كانت صحبتي وسمها احلام كانت تفسر معايا نورمال ماشي كيما لبنات لوخرين وحد الخطرة قاتلنا الشيخة جيبوا ارانب تحطوهم فالحديقة تاع البريمار كل واحد الارنب تاعو لازم يتهلا فيه انا بسيف باش شراتلي ماني واحد كنت نجوز معاه بزاف الوقت و كانت الاستاذة بزاف تشكرني كي نتهلا فيه هكاك و كانو بزاف يغيرو مني لبنات لي تما
data/manel_part_08.mp3,منعرفش واش معناها الصداقة ولا حتى الحب كي كنت صغيرة كنت نسمع بلي الطفولة هي عالم الاحلام و الخيال  انا ماعشت حتى حاجة هكاك بسكو ما عشتش فوسط عائلة تحبني بابا عاود الزواج على ماما كي ولدتني و هي هربت و خلاتني نتلاوح عند فاميلتها ماني وخالتي حميدة هي الصغيرة فخالاتي غير كيما تزوجت رباوني و كبروني صح ما حسيتش بالحنانة و علاقتي معاهم ماشي مليحة بزاف بصح ما ننكرش بلي دارو فيا مزية
data/manel_part_11.mp3,malgré من هذاك الوقت ديسيدیت مانزیدش ندیر صحابات و نریح وحدي خرمن نهدر مع ناس يكذبو و يستغناو عليك على اتفه الاسباب جوزت السيام والليسي نورمال جابدة روحي ما نهدر مع حتى واحد  كنت نسمعهم يهدرو عليا بلي متكبرة حاسبة روحها مي واحد ما يهدر في وجهي بسكو انا كنت ندير الجيدو من صغري لي يدنا ليا نخسر لو وجهو حتى فالجامعة كنت لاتية غير بالقراية لدرجة كلاصيت لولة من بروميار حتى لهاذ العام
data/manel_part_12.mp3,les tests قالنا لبروفيسور تاعنا بلي صححلنا  لي درناهم و حا يشوف شكون ال 3 الاوائل وهوما لي حا يكونو تلاميذ تاع هذ الدكتور عبد الوهاب و حا يكون عندهم حضور يومي فالمستشفى معاه يعني نشوفوه على المباشر كيش يخدم و نتعلمو وهذ العفسة فبلاصت السطاج  جابوها من الخارج واول مرة حايطبقوها عندنا بسكو هذ الدكتور هو لي اقترحها لاول مرة فحياتي تمنيت مانكونش من الاوائل بسكو مانيش حابة نولي نروح لسبيطار مزال مانيش واجدة
